Дата первой транзакции;Номер когорты;Порядковый месяц транзакции;Дата транзакции;id Клиента;№ операции;Сумма;Тариф;Год;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Продукт 1;Продукт 2;Продукт 3;Продукт 4;Продукт 5;Продукт 6;Продукт 7;Продукт 8;Продукт 9;Продукт 10;Продукт 11;Продукт 12;Продукт 13;Продукт 14;Продукт 15;Продукт 16;Продукт 17
;;;23.02.2021;62;d810ebsr6s3edy10h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.02.2021;269;a117tdrr11a8yhy6a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.02.2021;432;r76fyab7h12ssb4a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.02.2021;895;y74arhh9s5tst1b;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.02.2021;266;r28ttaf5a2rss6y;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.02.2021;791;s1110eayr9a11bds2s;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;103;s89ysyd11b6fyb11r;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;711;r74ayfe2a2dad5a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;49;s85tsab4a7ste7h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;10;b911sats10y8dse10a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;811;r33beyt3f12ata4s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;569;e19hafa9e10era7a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;215;f512aayt2e7hrf11s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;619;s39abhy9e2ttb8s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;730;a22hsey12d9ads8f;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;829;r38bsdy4s2bte2b;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;243;a82adyt9a5frs2s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;954;e410ffty5s9yry6t;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;187;d114bdys7h7ayf5d;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.02.2021;336;y810fsat6a7ays4h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;156;r83yahe3f7sra9a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;261;e103bsre2r8faa2d;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;290;r1112sbya2s9bty7b;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;582;r123dtee7f11aty3y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;7;y103htra4r5hdy7y;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;553;t92stsa6e10yae10f;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;740;r99esyh7h2ybr2y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;783;e22tess11a4sdh12b;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;799;a121tass11y6asa12h;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;451;y63bdaf7a12dhy12s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;714;b21hdsa10h11tsa5s;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;194;f94debh6r11ste1f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;509;t811ssar9h11bfs3a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;779;r47fbah5d11bbb3t;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;872;r610edfs4t4she5e;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;452;d210hast7s3hfb5s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;629;b96drsf12b3hsy9t;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.02.2021;802;b75rttt5t12dhs8r;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;64;d125ydys10y10rah8a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;124;a62hyhd2s5asd12t;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;191;f310ffaa7a12sss10b;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;283;h74eyda10s8yea9s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;508;b1011saby8e2rha4t;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;514;s611ssft9r7tyb8y;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;438;a53seye11a3ahd10e;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;490;b67edrs3f3tbd4s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;697;h87ssat12r1rss12a;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;891;b41dtde11s8sse8y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;422;h77heae1a7sys11f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;176;f112aaht6r3daa9a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;300;e35frsb12r3abh6b;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;511;f611taaf7a2sat5h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.02.2021;88;a75aaff1d2ady4h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;320;y55shta3f10atb1s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;329;e910fash8t1dta1r;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;547;d1012hhaf3f1abt9f;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;63;s125ttds2a3sfa1h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;167;d112drar3f4hyd12a;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;50;a810byfe1a10dah9y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;572;s44ysta4f7aba4h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;615;y63bdaf7a12dhy12s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;759;s44ysta4f7aba4h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;107;a66reaf12r12ets8e;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;418;s24aaft9y6rrh5e;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;45;d47estt12s7fbt3d;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.02.2021;526;f129stfd10f6sfb6b;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;208;a24ardr2s3ase12y;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;331;y1111yfaa3b12ttt2a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;570;f13bate6e6daf12f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;694;s611ssft9r7tyb8y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;698;d84btya2a4yas4f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;955;e116ebfr1y7yby9s;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;483;a107ehye9a9tfb12b;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;632;s57edyb12e5eht11h;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;684;y113sbdd8e7trd2d;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;135;s1112tddd3s1rys12y;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;311;a64rahy4s12dey1a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;692;t17adyt11r3ays6a;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;179;s16deya11r1dat4e;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;706;h810dtss11d5trb4r;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;847;y54hfyf8t2rye1d;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.02.2021;924;a95dhre4f12asy3a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;39;t75afsh6h9hea4b;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;649;a51fstb10s9ssa6f;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;499;b1111sdhs8s4dae4a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;838;a115yffa9h1fdd7b;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;172;b612feed8y4rtd4f;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;195;h74fdfd5d6eya2t;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;589;y56daya2y6dbr3t;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;834;b15shea2a9ytt7e;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;304;y1112bfey11f6ybs11s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.03.2021;537;a511tffr4y3brr3f;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;210;r96tbya8d2tss7h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;351;e1011sdfr4s4tat3h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;96;r12fbhh10s4rdr9s;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;379;t111yaah10a10asy4a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;405;d210hast7s3hfb5s;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;902;s115sdhd9a2yyd8b;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.03.2021;288;y113dbrr1d4tys6e;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;634;h128ddre12y1ata6b;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;678;y54hfyf8t2rye1d;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;819;s44thsr5s4rae3d;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;920;e25brdh5f7bae6r;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;564;r83yahe3f7sra9a;199;standard;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;130;s98fhas1b11rsa6s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;787;r511tabe10t7rsy2h;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;950;h97shsb5a5bhs4t;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;970;s42ayth8s10fha3a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;345;a1112rsfs8e11ybb12r;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.03.2021;51;b1011saby8e2rha4t;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;459;t812rhbt2y12rft8a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;585;f811beft4r9aae12d;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;869;b63hsds11s12hee8a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;966;h52ttfd7t11eyh1b;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;335;f103bssa2t3asa4s;399;family;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;985;f112aaht6r3daa9a;199;standard;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;682;s28brbd4f2ytb10t;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;556;s911tybr4t7ase6r;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.03.2021;947;a77hstr8t3ahe8s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;58;h27edft2e12tay7b;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;245;h1112dfha7t11ass9d;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;751;f13bate6e6daf12f;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;95;e1011sdfr4s4tat3h;399;family;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;276;s42ayth8s10fha3a;199;standard;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;577;e710hhba12s7ftt6a;199;standard;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;594;d12eehf1e7htb7a;199;standard;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;84;r25hdte4s10ysa3h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;85;f107dfra1y3sed11a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;558;a122ybsr3d3ydb11d;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;656;r212fraa5f4bae5h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;182;d410abff4h6abs10y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;342;d911treb4d5yyt12a;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;446;t1011ssey10a7ssd11e;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;641;r1010yrby8a8ysa2f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.03.2021;786;s31aseb5b1hab11a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;339;e109beys9b10aht4r;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;720;t1212erdb4d5ary8r;199;standard;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;886;b812yesh1s10hef10f;499;premium;2021;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;251;e104dtht3y8bab7h;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;926;t57sabb1y10aea6a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;967;e612aafy8f8rtf5t;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;972;d110stfb8t5saf1f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;19;h611sbar6a8aah5y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;428;d24hyas9b1ssf6s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;731;r410tfsr12t12bbf5s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;258;b91yard6f4ysa5d;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;284;b812yesh1s10hef10f;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;982;y57hrar5a11ahb9s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;157;s712yeff2b9sdh6s;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;977;b121afds11y8rsb1t;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;17;a14tasr4a5shy6s;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;292;f78yred10a9yys9f;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;309;b25feyh12a8sry8y;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;650;y86rdbb6b1aah6f;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;06.03.2021;795;d59rtss10r9rat5d;499;premium;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;303;t119dass10h9tht5r;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;294;f13shba12t7sab9d;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;417;s81syfa2r4ftd12t;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;917;b116hhya4y7hdh2a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;306;d106safs11s4hse4s;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;742;s17sbsh5y5hse1t;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;815;s128fftb4y4rss4a;399;family;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;904;a411fesa7y8rye3r;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;07.03.2021;83;b68fbae10d3ser7a;199;standard;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
